transaction_date,ticker,type,amount,state,industry,party,name
3/10/2020,PCTY,sale_partial,"$15,000 ",CA,Computer Software: Prepackaged Software,Democrat,Gilbert Cisneros
3/10/2020,PCTY,sale_partial,"$15,000 ",CA,Computer Software: Prepackaged Software,Democrat,Gilbert Cisneros
3/10/2020,PYPL,purchase,"$15,000 ",CA,Business Services,Democrat,Gilbert Cisneros
3/10/2020,PHR,purchase,"$15,000 ",CA,Managed Health Care,Democrat,Gilbert Cisneros
3/10/2020,PLNT,purchase,"$15,000 ",CA,Other Consumer Services,Democrat,Gilbert Cisneros
3/10/2020,POL,purchase,"$15,000 ",CA,,Democrat,Gilbert Cisneros
3/10/2020,PFPT,sale_partial,"$15,000 ",CA,EDP Services,Democrat,Gilbert Cisneros
3/10/2020,RPD,purchase,"$15,000 ",CA,Computer Software: Prepackaged Software,Democrat,Gilbert Cisneros
3/10/2020,ROLL,sale_partial,"$15,000 ",CA,Metal Fabrications,Democrat,Gilbert Cisneros
3/10/2020,CRM,purchase,"$15,000 ",CA,Computer Software: Prepackaged Software,Democrat,Gilbert Cisneros
3/10/2020,NOW,purchase,"$15,000 ",CA,Computer Software: Prepackaged Software,Democrat,Gilbert Cisneros
3/10/2020,SPG,purchase,"$15,000 ",CA,Real Estate Investment Trusts,Democrat,Gilbert Cisneros
3/10/2020,SITE,sale_partial,"$15,000 ",CA,,Democrat,Gilbert Cisneros
3/10/2020,SKY,purchase,"$15,000 ",CA,Homebuilding,Democrat,Gilbert Cisneros
3/10/2020,KHC,sale_full,"$15,000 ",CA,Packaged Foods,Democrat,Gilbert Cisneros
3/10/2020,TWTR,purchase,"$15,000 ",CA,,Democrat,Gilbert Cisneros
3/10/2020,UBSI,sale_full,"$15,000 ",CA,Major Banks,Democrat,Gilbert Cisneros
3/10/2020,UPS,sale_full,"$15,000 ",CA,Trucking Freight/Courier Services,Democrat,Gilbert Cisneros
3/10/2020,VIAC,purchase,"$15,000 ",CA,Broadcasting,Democrat,Gilbert Cisneros
3/10/2020,WBA,sale_partial,"$15,000 ",CA,Medical/Nursing Services,Democrat,Gilbert Cisneros
3/10/2020,DIS,purchase,"$15,000 ",CA,Services-Misc. Amusement & Recreation,Democrat,Gilbert Cisneros
3/10/2020,WFC,sale_full,"$15,000 ",CA,Major Banks,Democrat,Gilbert Cisneros
3/10/2020,WMGI,sale_full,"$15,000 ",CA,,Democrat,Gilbert Cisneros
3/10/2020,--,sale_full,"$100,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,--,sale_full,"$100,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,CSQ,sale_full,"$15,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,FDL,sale_full,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,FDL,sale_partial,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,FDL,sale_full,"$15,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,FDL,sale_partial,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,GSLC,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,GSLC,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,GSLC,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,QQQ,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,USMC,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,DIA,purchase,"$15,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,SPY,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,SDY,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,VDC,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,VIG,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,VPU,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,VPU,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,VPU,purchase,"$50,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,VPU,purchase,"$100,000 ",TX,,Republican,K. Michael Conaway
3/10/2020,AON,purchase,"$15,000 ",CA,Specialty Insurers,Democrat,Zoe Lofgren
3/10/2020,PLD,exchange,"$15,000 ",CA,Real Estate Investment Trusts,Democrat,Zoe Lofgren
3/10/2020,TMUS,purchase,"$15,000 ",CA,Telecommunications Equipment,Democrat,Zoe Lofgren
3/10/2020,GOOG,purchase,"$15,000 ",CA,"Computer Software: Programming, Data Processing",Democrat,Alan S. Lowenthal
3/10/2020,CSCO,sale_full,"$15,000 ",CA,Computer Communications Equipment,Democrat,Alan S. Lowenthal
3/10/2020,SH,purchase,,CA,,Democrat,Alan S. Lowenthal
3/10/2020,SH,purchase,,CA,,Democrat,Alan S. Lowenthal
3/10/2020,BA,sale_partial,,CA,Aerospace,Democrat,Alan S. Lowenthal
3/10/2020,CSCO,sale_full,"$15,000 ",CA,Computer Communications Equipment,Democrat,Alan S. Lowenthal
3/10/2020,SH,purchase,,CA,,Democrat,Alan S. Lowenthal
3/10/2020,RUN,sale_partial,,CA,Building Products,Democrat,Alan S. Lowenthal
3/10/2020,RUN,sale_partial,,CA,Building Products,Democrat,Alan S. Lowenthal
3/10/2020,RUN,sale_partial,,CA,Building Products,Democrat,Alan S. Lowenthal
3/10/2020,TMUS,purchase,,CA,Telecommunications Equipment,Democrat,Alan S. Lowenthal
3/10/2020,SPCE,sale_partial,,CA,,Democrat,Alan S. Lowenthal
3/10/2020,SPCE,sale_partial,,CA,,Democrat,Alan S. Lowenthal
3/10/2020,SPCE,sale_partial,,CA,,Democrat,Alan S. Lowenthal
3/10/2020,VSLR,sale_partial,,CA,,Democrat,Alan S. Lowenthal
3/10/2020,CTRCF,purchase,"$15,000 ",VT,,Democrat,Peter Welch
3/10/2020,CHD,purchase,"$15,000 ",VT,Package Goods/Cosmetics,Democrat,Peter Welch
3/10/2020,FTDR,purchase,"$15,000 ",VT,Other Consumer Services,Democrat,Peter Welch
3/10/2020,QGEN,purchase,"$15,000 ",VT,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Peter Welch
3/10/2020,--,purchase,"$15,000 ",VT,,Democrat,Peter Welch
3/9/2020,ENS,purchase,"$50,000 ",MT,Telecommunications Equipment,Republican,Greg Gianforte
3/9/2020,NVEE,purchase,"$50,000 ",MT,Military/Government/Technical,Republican,Greg Gianforte
3/9/2020,OSW,purchase,"$50,000 ",MT,Hotels/Resorts,Republican,Greg Gianforte
3/9/2020,OSW,purchase,"$15,000 ",MT,Hotels/Resorts,Republican,Greg Gianforte
3/9/2020,SGIOY,purchase,"$250,000 ",MT,,Republican,Greg Gianforte
3/9/2020,VSAT,purchase,"$50,000 ",MT,Radio And Television Broadcasting And Communications Equipment,Republican,Greg Gianforte
3/9/2020,VSAT,purchase,"$15,000 ",MT,Radio And Television Broadcasting And Communications Equipment,Republican,Greg Gianforte
3/9/2020,WW,purchase,"$50,000 ",MT,Other Consumer Services,Republican,Greg Gianforte
3/9/2020,ABBV,purchase,"$15,000 ",VA,Major Pharmaceuticals,Republican,Robert J. Wittman
3/8/2020,AAPL,sale_full,"$500,000 ",WA,Computer Manufacturing,Democrat,Kim Schrier
3/8/2020,AAPL,sale_full,"$5,000,000 ",WA,Computer Manufacturing,Democrat,Kim Schrier
3/8/2020,AAPL,sale_full,"$500,000 ",WA,Computer Manufacturing,Democrat,Kim Schrier
3/8/2020,AAPL,sale_full,"$250,000 ",WA,Computer Manufacturing,Democrat,Kim Schrier
3/8/2020,AAPL,sale_full,"$500,000 ",WA,Computer Manufacturing,Democrat,Kim Schrier
3/8/2020,AAPL,sale_full,"$5,000,000 ",WA,Computer Manufacturing,Democrat,Kim Schrier
3/8/2020,AAPL,sale_full,"$500,000 ",WA,Computer Manufacturing,Democrat,Kim Schrier
3/8/2020,TSLA,sale_full,"$250,000 ",WA,Auto Manufacturing,Democrat,Kim Schrier
3/8/2020,TSLA,sale_full,"$250,000 ",WA,Auto Manufacturing,Democrat,Kim Schrier
3/7/2020,CMCSA,sale_full,"$50,000 ",IL,Television Services,Democrat,Cheri Bustos
3/7/2020,TGT,sale_full,"$50,000 ",IL,Department/Specialty Retail Stores,Democrat,Cheri Bustos
3/7/2020,TGT,purchase,"$50,000 ",IL,Department/Specialty Retail Stores,Democrat,Cheri Bustos
3/7/2020,DIS,sale_full,"$50,000 ",IL,Services-Misc. Amusement & Recreation,Democrat,Cheri Bustos
3/7/2020,--,purchase,"$50,000 ",DC,,Democrat,Eleanor Holmes Norton
3/7/2020,--,purchase,"$100,000 ",DC,,Democrat,Eleanor Holmes Norton
3/7/2020,XOM,sale_full,"$15,000 ",TX,Integrated oil Companies,Republican,Van Taylor
3/7/2020,XOM,sale_full,"$15,000 ",TX,Integrated oil Companies,Republican,Van Taylor
3/7/2020,XOM,sale_full,"$15,000 ",TX,Integrated oil Companies,Republican,Van Taylor
3/6/2020,--,purchase,"$100,000 ",MO,,Republican,Ann Wagner
3/4/2020,PG,purchase,"$15,000 ",TX,Package Goods/Cosmetics,Democrat,Lloyd Doggett
3/4/2020,BGFV,purchase,"$15,000 ",FL,Other Specialty Stores,Republican,Brian Mast
3/4/2020,PSNL,purchase,"$50,000 ",FL,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Republican,Brian Mast
3/4/2020,SDC,purchase,"$15,000 ",FL,Medical/Dental Instruments,Republican,Brian Mast
3/4/2020,UBER,sale_full,"$50,000 ",FL,,Republican,Brian Mast
3/3/2020,T,purchase,"$15,000 ",NC,Telecommunications Equipment,Republican,Virginia Foxx
3/3/2020,CVI,purchase,"$15,000 ",NC,Integrated oil Companies,Republican,Virginia Foxx
3/3/2020,EPD,purchase,"$15,000 ",NC,Natural Gas Distribution,Republican,Virginia Foxx
3/3/2020,BABA,sale_full,"$15,000 ",RI,Business Services,Democrat,James R. Langevin
3/3/2020,BYND,purchase,"$15,000 ",RI,Packaged Foods,Democrat,James R. Langevin
3/3/2020,BYND,sale_full,"$15,000 ",RI,Packaged Foods,Democrat,James R. Langevin
3/3/2020,CRWD,sale_partial,"$100,000 ",RI,Computer Software: Prepackaged Software,Democrat,James R. Langevin
3/3/2020,FB,purchase,"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,James R. Langevin
3/3/2020,FB,purchase,"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,James R. Langevin
3/3/2020,FB,sale_full,"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,James R. Langevin
3/3/2020,HUYA,purchase,"$15,000 ",RI,Broadcasting,Democrat,James R. Langevin
3/3/2020,HUYA,sale_full,"$15,000 ",RI,Broadcasting,Democrat,James R. Langevin
3/3/2020,HUYA,sale_full,"$15,000 ",RI,Broadcasting,Democrat,James R. Langevin
3/3/2020,HUYA,purchase,"$15,000 ",RI,Broadcasting,Democrat,James R. Langevin
3/3/2020,ROKU,purchase,"$15,000 ",RI,Television Services,Democrat,James R. Langevin
3/3/2020,ROKU,purchase,"$15,000 ",RI,Television Services,Democrat,James R. Langevin
3/3/2020,ROKU,sale_full,"$15,000 ",RI,Television Services,Democrat,James R. Langevin
3/3/2020,ROKU,sale_full,"$15,000 ",RI,Television Services,Democrat,James R. Langevin
3/3/2020,ROKU,purchase,"$15,000 ",RI,Television Services,Democrat,James R. Langevin
3/3/2020,ROKU,purchase,"$15,000 ",RI,Television Services,Democrat,James R. Langevin
3/3/2020,ZBRA,purchase,"$15,000 ",RI,Computer peripheral equipment,Democrat,James R. Langevin
3/3/2020,--,purchase,"$100,000 ",CA,,Democrat,Nancy Pelosi
3/2/2020,MSFT,purchase,"$15,000 ",TN,Computer Software: Prepackaged Software,Republican,David Kustoff
3/2/2020,GE,sale_full,"$15,000 ",SC,Consumer Electronics/Appliances,Republican,Tom Rice
3/2/2020,INMD,sale_full,"$15,000 ",SC,Medical/Nursing Services,Republican,Tom Rice
3/2/2020,INMD,sale_full,"$15,000 ",SC,Medical/Nursing Services,Republican,Tom Rice
3/2/2020,SHOP,sale_full,"$15,000 ",SC,Computer Software: Prepackaged Software,Republican,Tom Rice
3/2/2020,TDY,sale_full,"$15,000 ",SC,Industrial Machinery/Components,Republican,Tom Rice
2/27/2020,NWN,purchase,"$15,000 ",OR,Oil/Gas Transmission,Democrat,Earl Blumenauer
2/27/2020,--,sale_partial,"$50,000 ",IN,,Republican,Susan W. Brooks
2/27/2020,--,exchange,"$15,000 ",IN,,Republican,Susan W. Brooks
2/27/2020,AMZN,sale_full,"$15,000 ",NC,Catalog/Specialty Distribution,Republican,David Cheston Rouzer
2/27/2020,NVDA,sale_partial,"$15,000 ",NC,Semiconductors,Republican,David Cheston Rouzer
2/26/2020,DENN,sale_full,"$15,000 ",TN,Restaurants,Republican,Tim Burchett
2/25/2020,--,sale_full,"$250,000 ",PA,,Republican,Mike Kelly
2/25/2020,ACIW,purchase,"$15,000 ",NV,Computer Software: Prepackaged Software,Democrat,Susie Lee
2/25/2020,BHC,purchase,"$15,000 ",NV,Pharmaceuticals and Biotechnology,Democrat,Susie Lee
2/25/2020,CACI,sale_partial,"$15,000 ",NV,EDP Services,Democrat,Susie Lee
2/25/2020,COMM,sale_partial,"$15,000 ",NV,Radio And Television Broadcasting And Communications Equipment,Democrat,Susie Lee
2/25/2020,COMM,purchase,"$15,000 ",NV,Radio And Television Broadcasting And Communications Equipment,Democrat,Susie Lee
2/25/2020,CAG,sale_full,"$15,000 ",NV,Packaged Foods,Democrat,Susie Lee
2/25/2020,ENV,purchase,"$15,000 ",NV,EDP Services,Democrat,Susie Lee
2/25/2020,FHN,sale_full,"$15,000 ",NV,Major Banks,Democrat,Susie Lee
2/25/2020,GPK,sale_partial,"$15,000 ",NV,Containers/Packaging,Democrat,Susie Lee
2/25/2020,GO,purchase,"$15,000 ",NV,Specialty Foods,Democrat,Susie Lee
2/25/2020,GO,purchase,"$15,000 ",NV,Specialty Foods,Democrat,Susie Lee
2/25/2020,KEY,sale_partial,"$15,000 ",NV,Major Banks,Democrat,Susie Lee
2/25/2020,KEY,sale_full,"$15,000 ",NV,Major Banks,Democrat,Susie Lee
2/25/2020,NXST,sale_partial,"$15,000 ",NV,Movies/Entertainment,Democrat,Susie Lee
2/25/2020,NXST,sale_full,"$15,000 ",NV,Movies/Entertainment,Democrat,Susie Lee
2/25/2020,RP,purchase,"$15,000 ",NV,Computer Software: Prepackaged Software,Democrat,Susie Lee
2/25/2020,QSR,purchase,"$15,000 ",NV,Restaurants,Democrat,Susie Lee
2/25/2020,TRGP,sale_partial,"$15,000 ",NV,Natural Gas Distribution,Democrat,Susie Lee
2/25/2020,TRGP,sale_partial,"$15,000 ",NV,Natural Gas Distribution,Democrat,Susie Lee
2/24/2020,BAX,sale_partial,"$15,000 ",FL,Medical/Dental Instruments,Democrat,Lois Frankel
2/24/2020,HBAN,sale_partial,"$15,000 ",FL,Major Banks,Democrat,Lois Frankel
2/24/2020,NSP,purchase,"$15,000 ",FL,Diversified Commercial Services,Democrat,Lois Frankel
2/24/2020,NXPI,purchase,"$15,000 ",FL,Semiconductors,Democrat,Lois Frankel
2/24/2020,NXPI,purchase,"$15,000 ",FL,Semiconductors,Democrat,Lois Frankel
2/24/2020,NXPI,purchase,"$15,000 ",FL,Semiconductors,Democrat,Lois Frankel
2/24/2020,PFE,sale_partial,"$15,000 ",FL,Major Pharmaceuticals,Democrat,Lois Frankel
2/24/2020,PM,sale_partial,"$15,000 ",FL,Farming/Seeds/Milling,Democrat,Lois Frankel
2/24/2020,PPL,purchase,"$15,000 ",FL,Electric Utilities: Central,Democrat,Lois Frankel
2/24/2020,SEDG,purchase,"$15,000 ",FL,Semiconductors,Democrat,Lois Frankel
2/24/2020,TXN,sale_partial,"$15,000 ",FL,Semiconductors,Democrat,Lois Frankel
2/22/2020,ACN,purchase,"$15,000 ",VA,Business Services,Democrat,"Donald S. Beyer, Jr."
2/22/2020,GOOG,purchase,"$15,000 ",VA,"Computer Software: Programming, Data Processing",Democrat,"Donald S. Beyer, Jr."
2/22/2020,GOOG,purchase,"$15,000 ",VA,"Computer Software: Programming, Data Processing",Democrat,"Donald S. Beyer, Jr."
2/22/2020,AMZN,purchase,"$15,000 ",VA,Catalog/Specialty Distribution,Democrat,"Donald S. Beyer, Jr."
2/22/2020,AAPL,purchase,"$50,000 ",VA,Computer Manufacturing,Democrat,"Donald S. Beyer, Jr."
2/22/2020,AAPL,purchase,"$15,000 ",VA,Computer Manufacturing,Democrat,"Donald S. Beyer, Jr."
2/22/2020,BRK.B,purchase,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,TDDXX,sale_full,"$100,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,TDDXX,sale_full,"$250,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,TDDXX,sale_full,"$50,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,TDDXX,sale_full,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,TDDXX,sale_full,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,TDDXX,sale_full,"$100,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,TDDXX,sale_full,"$50,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,TDDXX,sale_full,"$50,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,TDDXX,sale_full,"$50,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,TDDXX,sale_full,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,TDDXX,sale_full,"$100,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,C,purchase,"$15,000 ",VA,Major Banks,Democrat,"Donald S. Beyer, Jr."
2/22/2020,C,purchase,"$15,000 ",VA,Major Banks,Democrat,"Donald S. Beyer, Jr."
2/22/2020,CGNX,purchase,"$15,000 ",VA,Industrial Machinery/Components,Democrat,"Donald S. Beyer, Jr."
2/22/2020,CYRX,purchase,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,DAIUF,purchase,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,DAL,purchase,"$15,000 ",VA,Air Freight/Delivery Services,Democrat,"Donald S. Beyer, Jr."
2/22/2020,DAL,purchase,"$15,000 ",VA,Air Freight/Delivery Services,Democrat,"Donald S. Beyer, Jr."
2/22/2020,--,purchase,"$100,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,ECL,purchase,"$15,000 ",VA,Package Goods/Cosmetics,Democrat,"Donald S. Beyer, Jr."
2/22/2020,EDIT,purchase,"$15,000 ",VA,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,"Donald S. Beyer, Jr."
2/22/2020,EDIT,purchase,"$15,000 ",VA,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,"Donald S. Beyer, Jr."
2/22/2020,EL,purchase,"$15,000 ",VA,Package Goods/Cosmetics,Democrat,"Donald S. Beyer, Jr."
2/22/2020,EL,purchase,"$15,000 ",VA,Package Goods/Cosmetics,Democrat,"Donald S. Beyer, Jr."
2/22/2020,FANUF,purchase,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,FLIR,purchase,"$15,000 ",VA,Industrial Machinery/Components,Democrat,"Donald S. Beyer, Jr."
2/22/2020,GS,purchase,"$15,000 ",VA,Investment Bankers/Brokers/Service,Democrat,"Donald S. Beyer, Jr."
2/22/2020,ILMN,purchase,"$15,000 ",VA,Biotechnology: Laboratory Analytical Instruments,Democrat,"Donald S. Beyer, Jr."
2/22/2020,ILMN,purchase,"$15,000 ",VA,Biotechnology: Laboratory Analytical Instruments,Democrat,"Donald S. Beyer, Jr."
2/22/2020,PI,purchase,"$15,000 ",VA,Telecommunications Equipment,Democrat,"Donald S. Beyer, Jr."
2/22/2020,NTLA,purchase,"$15,000 ",VA,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Democrat,"Donald S. Beyer, Jr."
2/22/2020,ISRG,purchase,"$15,000 ",VA,Industrial Specialties,Democrat,"Donald S. Beyer, Jr."
2/22/2020,LDNXF,purchase,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,LDNXF,purchase,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,LVMUY,purchase,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,LVMUY,purchase,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,MSFT,purchase,"$15,000 ",VA,Computer Software: Prepackaged Software,Democrat,"Donald S. Beyer, Jr."
2/22/2020,MSFT,purchase,"$15,000 ",VA,Computer Software: Prepackaged Software,Democrat,"Donald S. Beyer, Jr."
2/22/2020,MSCI,purchase,"$15,000 ",VA,Advertising,Democrat,"Donald S. Beyer, Jr."
2/22/2020,MSCI,purchase,"$15,000 ",VA,Advertising,Democrat,"Donald S. Beyer, Jr."
2/22/2020,NDAQ,purchase,"$15,000 ",VA,Investment Bankers/Brokers/Service,Democrat,"Donald S. Beyer, Jr."
2/22/2020,NSRGY,purchase,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,NSRGY,purchase,"$15,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,--,purchase,"$100,000 ",VA,,Democrat,"Donald S. Beyer, Jr."
2/22/2020,NEE,purchase,"$15,000 ",VA,Electric Utilities: Central,Democrat,"Donald S. Beyer, Jr."
